Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch4_s2_andia_a5e77efb		I look at my companions and they nod.	game/story scripts/ch4.rpy	422	"[what]"
ch4_s2_andia_9dc57015	a	Let's go then! To rescue Dobrava!	game/story scripts/ch4.rpy	423	a "[what]"
ch4_s2_andia_b3791bfb		We step through the portal.	game/story scripts/ch4.rpy	424	"[what]"
ch4_s3_45d48c9d	y	So will you sing for me today?	game/story scripts/ch4.rpy	440	y "[what]"
ch4_s3_bdcfea0a		Should I? She's been asking me this for a few days now. I know it's important to her for some reason.	game/story scripts/ch4.rpy	441	"[what]"
ch4_s3_a05f55c0		Before I can make my decision though, there is a blinding flash of golden light. A portal opens in the middle of the throne room.	game/story scripts/ch4.rpy	442	"[what]" with flash
ch4_s3_4cbc03ff	y	What is light magic doing in my domain?!	game/story scripts/ch4.rpy	444	y "[what]"
ch4_s3_8390aba9		From the portal three people emerge. I immediately recognise them.	game/story scripts/ch4.rpy	445	"[what]"
ch4_s3_6536d4b7		Zygmunt, Bogdan and then Andia come out one after another. The portal closes.	game/story scripts/ch4.rpy	454	"[what]"
ch4_s3_42267df3		Bogdan, Zygmunt and then Andia come out one after another. The portal closes.	game/story scripts/ch4.rpy	460	"[what]"
ch4_s3_d15f2233		Andia, Bogdan and then Zygmunt come out one after another. The portal closes.	game/story scripts/ch4.rpy	466	"[what]"
ch4_s3_482b54b0	a	Well, our one known exit closing isn't ideal...	game/story scripts/ch4.rpy	468	a "[what]"
ch4_s3_4fd5a3a2		Then they notice the birdcage with me inside it.	game/story scripts/ch4.rpy	472	"[what]"
ch4_s3_ce49abec	z	Dobrava?! What the hell are you doing there?!	game/story scripts/ch4.rpy	474	z "[what]"
ch4_s3_a5dec645	d	Just hanging around, I guess.	game/story scripts/ch4.rpy	476	d "[what]"
ch4_s3_380167b8	z	This is no time for jokes! Why are you in a cage? Who in the world would do something like this?!	game/story scripts/ch4.rpy	479	z "[what]"
ch4_s3_132dba26	b	Dobrava?! What are you doing in there?!	game/story scripts/ch4.rpy	481	b "[what]"
ch4_s3_c382415d	d	I'm trapped, as you can see.	game/story scripts/ch4.rpy	483	d "[what]"
ch4_s3_fe77d709	b	What the hell! I'll kill whoever has done this to you!	game/story scripts/ch4.rpy	485	b "[what]"
ch4_s3_b2f91c99	a	Dobrava?! What in the world are you doing in a cage?!	game/story scripts/ch4.rpy	487	a "[what]"
ch4_s3_05676ea4	d	I'm trapped here, I guess.	game/story scripts/ch4.rpy	489	d "[what]"
ch4_s3_64de436a	a	Who would dare imprison you?!	game/story scripts/ch4.rpy	491	a "[what]"
ch4_s3_d6f523e0		They then notice Yarlomila standing next to the cage. She is smiling her creepy smile again, her eyes emotionless.	game/story scripts/ch4.rpy	496	"[what]"
ch4_s3_12f96fe9	y	Hello. Welcome to my domain.	game/story scripts/ch4.rpy	497	y "[what]"
ch4_s3_0793f24b	z	Who in the world are you?!	game/story scripts/ch4.rpy	498	z "[what]"
ch4_s3_cafe6dab	b	Someone to fight, that's for sure!	game/story scripts/ch4.rpy	499	b "[what]"
ch4_s3_2131e5b1	a	I think that's the necromancer Leshy tasked us with defeating.	game/story scripts/ch4.rpy	500	a "[what]"
ch4_s3_46e2c785	y	Correct! Now dear guests, do you want to defeat the great evil and become heroes?	game/story scripts/ch4.rpy	502	y "[what]"
ch4_s3_f990d2e8		I notice she looks somewhat sad as she says that, regret and sorrow tinging her voice. It couldn't be... does she want to die and be freed from her loneliness and pain?	game/story scripts/ch4.rpy	503	"[what]"
ch4_s3_83b17dcf		Is that why she has done all this? Did she capture me to lure my friends here and have them play heroes?	game/story scripts/ch4.rpy	506	"[what]"
ch4_s3_2_486bd5e7		What does it matter why she's done it? She's evil after all. She's killed many and has played with the boundary between life and death. She should die.	game/story scripts/ch4.rpy	515	"[what]"
ch4_s3_2_29a255e9		Bogdan moves in to attack Yarlomila while holding her undead servants at bay. Zygmunt shoots arrows at her from behind and Andia prepares a spell.	game/story scripts/ch4.rpy	516	"[what]"
ch4_s3_2_610a48a7		Her incantation takes several moments, but the effect is spectacular when she finally casts it.	game/story scripts/ch4.rpy	517	"[what]"
ch4_s3_2_45ef6203		A whirlwind envelops the necromancer and raises her into the air. Up and up she goes towards the tall ceiling of the throne room.	game/story scripts/ch4.rpy	518	"[what]"
ch4_s3_2_7fb5f9ec		When Yarlomila reaches the room's ceiling, Andia releases the spell and the evil wizardess drops to the floor like a puppet whose strings have been cut.	game/story scripts/ch4.rpy	519	"[what]"
ch4_s3_2_915acaec		And she doesn't get up. For good measure, Bogdan stabs her with his sword.	game/story scripts/ch4.rpy	520	"[what]"
ch4_s3_2_969ad565		The castle of glass shatters.	game/story scripts/ch4.rpy	522	"[what]" with sshake
ch4_s3_2_e76b040f		We are back in an Elven ruin, one I have not seen before. But my friends seem familiar with this place. The birdcage crumbles and I fall on my butt on the remains of a tiled floor.	game/story scripts/ch4.rpy	535	"[what]"
ch4_s3_2_8ecec9fa		When I look around the room we find ourselves in what looks like the throne room I've been imprisoned in for so long. However, it's not made of glass but of crumbling stone instead.	game/story scripts/ch4.rpy	536	"[what]"
ch4_s3_2_d80f4754	d	I'm so glad you've killed her. That it's finally over...	game/story scripts/ch4.rpy	538	d "[what]"
ch4_s3_3_9d6429ee		It can't end like this. I believe we can save Yarlomila from herself even more now that I've had the chance to speak with her. She's not irredeemable.	game/story scripts/ch4.rpy	543	"[what]"
ch4_s3_3_5473c8c0		Her means are evil, but her actions are the result of pain and loneliness. She doesn't deserve to die.	game/story scripts/ch4.rpy	544	"[what]"
ch4_s3_3_29a255e9		Bogdan moves in to attack Yarlomila while holding her undead servants at bay. Zygmunt shoots arrows at her from behind and Andia prepares a spell.	game/story scripts/ch4.rpy	545	"[what]"
ch4_s3_3_2792c02b		I notice it's a powerful one by how the magic shifts around her. If she succeeds in casting that, it's over.	game/story scripts/ch4.rpy	546	"[what]"
ch4_s3_3_6ea0ed35	d	Andia! Help me get out of here!	game/story scripts/ch4.rpy	548	d "[what]"
ch4_s3_3_5d748595		She hesitates for a moment.	game/story scripts/ch4.rpy	550	"[what]"
ch4_s3_3_6b62e4b4	d	Andia! I don't want to be here. I can't stand it any longer!	game/story scripts/ch4.rpy	551	d "[what]"
ch4_s3_3_11fccb5b		That seals the deal and Andia comes closer to the cage. She breaks the lock using a blast of magic and opens the door. I jump out immediately.	game/story scripts/ch4.rpy	552	"[what]"
ch4_s3_3_e81d8ea8	d	Thank you!	game/story scripts/ch4.rpy	554	d "[what]"
ch4_s3_3_61c05271	b	Ouch!	game/story scripts/ch4.rpy	556	b "[what]"
ch4_s3_3_ef590558		Bogdan yells in pain. I look at him and his arm is scorched, covered by black miasma. That's a curse that I don't have the ability to lift.	game/story scripts/ch4.rpy	558	"[what]"
ch4_s3_3_8653e754	d	Shit!	game/story scripts/ch4.rpy	560	d "[what]"
ch4_s3_3_baf71bc6		We will have to see a priest about it later.	game/story scripts/ch4.rpy	561	"[what]"
ch4_s3_3_3fbf62e6	a	Here's your flute. You had better be ready to fight.	game/story scripts/ch4.rpy	563	a "[what]"
ch4_s3_3_3b4c7c7a		Andia looks annoyed. I guess she thinks Bogdan got hurt because of the delay my release caused.	game/story scripts/ch4.rpy	564	"[what]"
ch4_s3_3_4f4bbe57	d	Do you have the scepter too, Andia?	game/story scripts/ch4.rpy	566	d "[what]"
ch4_s3_3_673b0382	a	Zygmunt has it. But now is not the time to-	game/story scripts/ch4.rpy	569	a "[what]"
ch4_s3_3_c5896a1a		I run up to Zygmunt and scream at him to give me the scepter's handle. He looks confused but I must look very determined because he gives it to me without any questions.	game/story scripts/ch4.rpy	570	"[what]"
ch4_s3_3_43129362	a	Bogdan has it. But now is not the time to-	game/story scripts/ch4.rpy	572	a "[what]"
ch4_s3_3_3c093c47		I run up to Bogdan, into the center of the fight.	game/story scripts/ch4.rpy	573	"[what]"
ch4_s3_3_5ceb0a55	b	Dobrava, what are you-	game/story scripts/ch4.rpy	576	b "[what]"
ch4_s3_3_c13f9ea1	d	Give me the scepter's handle!	game/story scripts/ch4.rpy	577	d "[what]"
ch4_s3_3_a418b705		Bogdan looks confused but I must look very determined because he gives it to me without any questions.	game/story scripts/ch4.rpy	578	"[what]"
ch4_s3_3_8196ffb4	a	I have it here. But now is not the time to-	game/story scripts/ch4.rpy	580	a "[what]"
ch4_s3_3_366f937f	d	Give it to me!	game/story scripts/ch4.rpy	581	d "[what]"
ch4_s3_3_78db813d		Andia looks confused but I must look very determined because she gives it to me without any questions.	game/story scripts/ch4.rpy	582	"[what]"
ch4_s3_3_79554199		With the scepter in hand, I run up to the throne where the shining yellow jewel still sits. I put it in its place in the scepter. Then I point the weapon at Yarlomila.	game/story scripts/ch4.rpy	589	"[what]"
ch4_s3_3_45f2de76		I know what to do. I sing in ancient Elven - a language I've never spoken in my life - as the correct words somehow fill my head.	game/story scripts/ch4.rpy	590	"[what]"
ch4_s3_3_93ae50a4	d	Light vanquish darkness, bring good to evil, cleanse the heart of the necromancer and break the walls of the castle of glass!	game/story scripts/ch4.rpy	591	d "[what]"
ch4_s3_3_d04273c6		There is a blinding flash of light, seemingly brighter than the sun. I cover my eyes.	game/story scripts/ch4.rpy	592	"[what]"
ch4_s3_3_4c97a5e1		Then I feel warmth. Safety. Comfort. I feel joy and happiness. So much so that I could cry.	game/story scripts/ch4.rpy	593	"[what]"
ch4_s3_3_686b52ef		The sounds of fighting cease. Yarlomila screams but her screams quickly turn into sobs of relief.	game/story scripts/ch4.rpy	595	"[what]"
ch4_s3_3_969ad565		The castle of glass shatters.	game/story scripts/ch4.rpy	597	"[what]" with sshake
ch4_s3_3_3b0cf0b2		We are back in an Elven ruin, one I have not seen before. But my friends seem familiar with this place.	game/story scripts/ch4.rpy	612	"[what]"
ch4_s3_3_8ecec9fa		When I look around the room we find ourselves in what looks like the throne room I've been imprisoned in for so long. However, it's not made of glass but of crumbling stone instead.	game/story scripts/ch4.rpy	613	"[what]"
ch4_s3_3_28931bdd		Yarlomila is sitting on the floor sobbing and my friends stand around her, weapons drawn, but confused about what to do.	game/story scripts/ch4.rpy	614	"[what]"
ch4_s3_3_63fb9b57	d	Let her be. She's not evil anymore. I cleansed her heart.	game/story scripts/ch4.rpy	616	d "[what]"
ch4_s3_3_b913b96a	d	I'm so glad that it's finally over...	game/story scripts/ch4.rpy	618	d "[what]"
ch4_s3_3_ab6747d5		I realise that I'm crying, tears streaming down my face.	game/story scripts/ch4.rpy	620	"[what]"
ch4_s3_3_c37a310a		Zygmunt runs up to me and hugs me. He kisses my tears. I feel comforted, safe.	game/story scripts/ch4.rpy	623	"[what]"
ch4_s3_3_b5657c1f		Zygmunt runs up to me and hugs me. I feel comforted, safe.	game/story scripts/ch4.rpy	625	"[what]"
ch4_s3_3_01226c91		I didn't even realise I was so scared. I weep.	game/story scripts/ch4.rpy	626	"[what]"
ch4_s3_3_2891694c	z	Hush. It's over now. We're here now. You're safe.	game/story scripts/ch4.rpy	628	z "[what]"
ch4_s3_3_e86284d3	d	...thank you for saving me.	game/story scripts/ch4.rpy	629	d "[what]"
ch4_s3_3_85939b9b	z	I will always come for you.	game/story scripts/ch4.rpy	631	z "[what]"
ch4_s3_3_512163fb	b	And so will we.	game/story scripts/ch4.rpy	633	b "[what]"
ch4_s3_3_b0a16f1e	a	Of course.	game/story scripts/ch4.rpy	635	a "[what]"
ch4_s3_3_44ee0b0f		Bogdan runs up to me and takes me in his arms. I weep even louder, hiding my face in his chest. With him I feel safe.	game/story scripts/ch4.rpy	641	"[what]"
ch4_s3_3_36872436		I didn't even realise how scared I was.	game/story scripts/ch4.rpy	642	"[what]"
ch4_s3_3_7740ec36	b	Hush. It's okay now. You're safe.	game/story scripts/ch4.rpy	644	b "[what]"
ch4_s3_3_e86284d3_1	d	...thank you for saving me.	game/story scripts/ch4.rpy	645	d "[what]"
ch4_s3_3_55746a21	b	I will always come for you.	game/story scripts/ch4.rpy	647	b "[what]"
ch4_s3_3_2cb14582	z	And so will we.	game/story scripts/ch4.rpy	649	z "[what]"
ch4_s3_3_b0a16f1e_1	a	Of course.	game/story scripts/ch4.rpy	651	a "[what]"
ch4_s3_3_dea3c39a		Andia runs up to me and hugs me tightly. I weep even louder, my face on her shoulder. With her, I feel safe again.	game/story scripts/ch4.rpy	656	"[what]"
ch4_s3_3_36872436_1		I didn't even realise how scared I was.	game/story scripts/ch4.rpy	657	"[what]"
ch4_s3_3_6b2b60d9	a	Hush. It's okay now. You're safe.	game/story scripts/ch4.rpy	659	a "[what]"
ch4_s3_3_e86284d3_2	d	...thank you for saving me.	game/story scripts/ch4.rpy	660	d "[what]"
ch4_s3_3_bf67df50	a	I will always come for you.	game/story scripts/ch4.rpy	662	a "[what]"
ch4_s3_3_512163fb_1	b	And so will we.	game/story scripts/ch4.rpy	664	b "[what]"
ch4_s3_3_b31461d5	z	Of course.	game/story scripts/ch4.rpy	666	z "[what]"
end_secondChance_17babfaa	z	Now, about her... I'm not sure what we should do with her.	game/story scripts/ch4.rpy	676	z "[what]"
end_secondChance_021c32e6		Zygmunt is looking at Yarlomila who kneels on the floor of the ruined throne room, crying.	game/story scripts/ch4.rpy	677	"[what]"
end_secondChance_8580f153	d	The scepter cleansed her soul. She should be good again.	game/story scripts/ch4.rpy	678	d "[what]"
end_secondChance_b0bbc1ed	b	Are we sure of that?	game/story scripts/ch4.rpy	679	b "[what]"
end_secondChance_13f5b1b7		Bogdan still has his hand on his sword handle.	game/story scripts/ch4.rpy	680	"[what]"
end_secondChance_998e8e50	a	If we take the laws of magic and the writing on the scepter's handle into account, that should be the proper result.	game/story scripts/ch4.rpy	681	a "[what]"
end_secondChance_0e786758	z	You mean this is what the scepter was supposed to do?	game/story scripts/ch4.rpy	682	z "[what]"
end_secondChance_36a3cdd3	a	Were you not listening at the tavern? That's what I said.	game/story scripts/ch4.rpy	684	a "[what]"
end_secondChance_f897d0bd	d	Yarlomila?	game/story scripts/ch4.rpy	686	d "[what]"
end_secondChance_1faa3dbb		I approach Yarlomila. She looks up at me, her beautiful face in tears.	game/story scripts/ch4.rpy	687	"[what]"
end_secondChance_9c5127d1	y	Why do I feel... so guilty...? I haven't felt an emotion so strong in decades...	game/story scripts/ch4.rpy	688	y "[what]"
end_secondChance_4a73874d	d	It's good that you feel guilty. After all, you've done many bad things. But... I forgive you. On the account that you will use the rest of your life to atone for your sins.	game/story scripts/ch4.rpy	690	d "[what]"
end_secondChance_d8f40fe9	y	Will that make the guilt go away?	game/story scripts/ch4.rpy	691	y "[what]"
end_secondChance_7d4a9cb8	d	I don't think anything can make it go away entirely. But hey, at least you are alive to find out.	game/story scripts/ch4.rpy	692	d "[what]"
end_secondChance_ba928579	d	Anyone can change so long as they live.	game/story scripts/ch4.rpy	694	d "[what]"
end_secondChance_c6e9d971	y	Thank you, Dobrava. For not giving up on me.	game/story scripts/ch4.rpy	696	y "[what]"
end_secondChance_e4ff3ab4	d	Of course I didn't give up, I knew you could be saved.	game/story scripts/ch4.rpy	697	d "[what]"
end_secondChance_61d7e067		I look at the party and I see them looking at Yarlomila curiously. Andia has an especially puzzled expression on her face.	game/story scripts/ch4.rpy	698	"[what]"
end_secondChance_34594f06	d	Care to welcome another member of our party?	game/story scripts/ch4.rpy	699	d "[what]"
end_secondChance_63ca5821	z	What... you can't just-	game/story scripts/ch4.rpy	701	z "[what]"
end_secondChance_25e50992	b	She's strong. I like her.	game/story scripts/ch4.rpy	703	b "[what]"
end_secondChance_9ab9300e	a	I suppose we can find a place for one more wizard... as long as she doesn't use any forbidden magic.	game/story scripts/ch4.rpy	705	a "[what]"
end_secondChance_cead8b13	y	I won't. I promise.	game/story scripts/ch4.rpy	706	y "[what]"
end_secondChance_31f5d13c	d	Zygmunt?	game/story scripts/ch4.rpy	707	d "[what]"
end_secondChance_9378fdc9	z	This is outrageous! How can you folks forgive her so easily?	game/story scripts/ch4.rpy	708	z "[what]"
end_secondChance_74dbdcef	d	Everyone deserves a second chance.	game/story scripts/ch4.rpy	709	d "[what]"
end_secondChance_6551f6ce	b	Remember that time you stole at the market...	game/story scripts/ch4.rpy	710	b "[what]"
end_secondChance_0bcaa3a4	a	Or that time you tried to seduce the mayor's daughter...	game/story scripts/ch4.rpy	712	a "[what]"
end_secondChance_2681bd64	z	Ok, ok! I know I'm no saint myself! Fine! Welcome to the party, Yarlomila!	game/story scripts/ch4.rpy	714	z "[what]"
end_secondChance_4de689e8	y	I'm happy to be part of this... whatever this is...	game/story scripts/ch4.rpy	716	y "[what]"
end_secondChance_011eb993	b	An adventuring party!	game/story scripts/ch4.rpy	717	b "[what]"
end_secondChance_44633f6f	y	So I'm a hero now? How cool.	game/story scripts/ch4.rpy	719	y "[what]"
end_secondChance_c2c27748	d	Yes, we are the most amazing adventuring party there is in Priporovy Forest.	game/story scripts/ch4.rpy	720	d "[what]"
end_secondChance_101cd864	z	And, with time, in the whole of Ostoya!	game/story scripts/ch4.rpy	721	z "[what]"
end_secondChance_0d5ee884	b	Maybe one day we can catch up to my mother! She's an amazing adventurer too!	game/story scripts/ch4.rpy	722	b "[what]"
end_secondChance_4940ec28	a	I'm sure we will, Bogdan. I'm sure we will!	game/story scripts/ch4.rpy	723	a "[what]"
zygmuntFriend_end_14872b7e	z	I still think it was worth it.	game/story scripts/ends.rpy	11	z "[what]"
zygmuntFriend_end_6c5b2109	d	It totally was not!	game/story scripts/ends.rpy	12	d "[what]"
zygmuntFriend_end_b12fab36		I scream at Zygmunt as we leave the mayor's office... after I paid for his release from the jail underneath the townhouse.	game/story scripts/ends.rpy	13	"[what]"
zygmuntFriend_end_462e7d95	d	When will you ever learn?!	game/story scripts/ends.rpy	20	d "[what]"
zygmuntFriend_end_26bc7999	z	But...	game/story scripts/ends.rpy	22	z "[what]"
zygmuntFriend_end_fbcedbe8	d	We have enough money to get by, Zygmunt. You don't have to steal.	game/story scripts/ends.rpy	23	d "[what]"
zygmuntFriend_end_a349f552	z	But... it's stronger than me. The rush I get while stealing... the satisfaction when I succeed.	game/story scripts/ends.rpy	24	z "[what]"
zygmuntFriend_end_e9986a9e	d	You need to get help, Zygmunt.	game/story scripts/ends.rpy	26	d "[what]"
zygmuntFriend_end_f1dcdeb9	z	I know...	game/story scripts/ends.rpy	27	z "[what]"
zygmuntFriend_end_63ea1ffa		After that conversation, Zygmunt agrees to see a therapist for his kleptomania. It takes almost half a year but he does get better. All that time, I'm there for him.	game/story scripts/ends.rpy	28	"[what]"
zygmuntFriend_end_bd60f5fb		I'm there for him when he cries. When he has to relive his childhood on the streets, before the orphanage took him in.	game/story scripts/ends.rpy	29	"[what]"
zygmuntFriend_end_526173b4		When he has to remember the hunger and when he realizes it's no longer there. That he doesn't need to steal.	game/story scripts/ends.rpy	30	"[what]"
zygmuntFriend_end_3e7eb3d5		It takes years of therapy for Zygmunt to heal. But he heals. It's not easy but with belief in oneself and support from others, one can get better. And Zygmunt does.	game/story scripts/ends.rpy	33	"[what]"
zygmuntFriend_end_ae56cb86	z	Thank you, Dobrava, for being there for me.	game/story scripts/ends.rpy	35	z "[what]"
zygmuntFriend_end_57c15fa8	d	I'll always be there for you, Zygmunt. You're my best friend.	game/story scripts/ends.rpy	36	d "[what]"
zygmuntFriend_end_9ceda076	z	And you are mine.	game/story scripts/ends.rpy	37	z "[what]"
zygmuntFriend_end_3c639f17		Zygmunt Friendship Ending	game/story scripts/ends.rpy	39	"[what]"
zygmuntLove_end_25d96679		It's been two years since we defeated Yarlomila and cleansed her heart from evil.	game/story scripts/ends.rpy	53	"[what]"
zygmuntLove_end_353366a6		Today is the day Zygmunt and I are visiting the orphanage he grew up in after he was picked up from the streets.	game/story scripts/ends.rpy	54	"[what]"
zygmuntLove_end_7dd70ab9	z	Is everything in order, Dobrava? The candy? The toys? The blankets? Did we forget anything?	game/story scripts/ends.rpy	55	z "[what]"
zygmuntLove_end_c7529165	d	We've got everything, Zygmunt. Don't worry so much! Now knock on the door, my arms are getting tired from carrying all this stuff!	game/story scripts/ends.rpy	57	d "[what]"
zygmuntLove_end_2f67dc3e		Zygmunt knocks on the door reluctantly at first and more firmly the second time. The door opens and the sight of a tired-looking middle-aged woman greets us.	game/story scripts/ends.rpy	58	"[what]"
zygmuntLove_end_f0120bee	z	Slava. It's me, Zygmunt.	game/story scripts/ends.rpy	60	z "[what]"
zygmuntLove_end_31df4b30		The woman looks at us surprised.	game/story scripts/ends.rpy	61	"[what]"
zygmuntLove_end_38b3bf64	"Slava"	Zygmunt! What are you doing here, my child! You never visit us!	game/story scripts/ends.rpy	62	"Slava" "[what]"
zygmuntLove_end_b1504a8d	z	I... figured I'd like to change that. I hope we are not intruding.	game/story scripts/ends.rpy	64	z "[what]"
zygmuntLove_end_247d8cea	"Slava"	Of course not! You're always welcome here. Come in!	game/story scripts/ends.rpy	65	"Slava" "[what]"
zygmuntLove_end_870efc1f		We enter the building and are quickly surrounded by thin but happy-looking children.	game/story scripts/ends.rpy	66	"[what]"
zygmuntLove_end_8e57238b	"Boy"	Ohh, it's the bard from the tavern. Tell us a story!	game/story scripts/ends.rpy	67	"Boy" "[what]"
zygmuntLove_end_b15d09dd	"Girl"	Sing us a song!	game/story scripts/ends.rpy	68	"Girl" "[what]"
zygmuntLove_end_67a5a7d0	d	One at a time! Gods, I'm so popular!	game/story scripts/ends.rpy	69	d "[what]"
zygmuntLove_end_90d09867		I look at Zygmunt who looks like he'd rather talk to the staff than play with the children.	game/story scripts/ends.rpy	70	"[what]"
zygmuntLove_end_cf558e46	d	Go on! I'm good here!	game/story scripts/ends.rpy	71	d "[what]"
zygmuntLove_end_2e73f528	z	Are you sure?	game/story scripts/ends.rpy	72	z "[what]"
zygmuntLove_end_98da6cfd	d	Of course! Just come back later to play with us!	game/story scripts/ends.rpy	73	d "[what]"
zygmuntLove_end_dc9a98c5	"Boy"	Promise to play with us!	game/story scripts/ends.rpy	74	"Boy" "[what]"
zygmuntLove_end_d8de2b9b	"Girl"	Promise, promise!	game/story scripts/ends.rpy	75	"Girl" "[what]"
zygmuntLove_end_c7509eb4	z	Okay, I promise to play with you later.	game/story scripts/ends.rpy	76	z "[what]"
zygmuntLove_end_43e8bd56	"Boy"	Yay!	game/story scripts/ends.rpy	77	"Boy" "[what]"
zygmuntLove_end_e8dad1a5	d	Now sit down and listen to the story I have for us. Long ago in a land far far away there was...	game/story scripts/ends.rpy	79	d "[what]"
zygmuntLove_end_d6a031cb		An hour passes as I entertain the children when Zygmunt returns. He looks more like his usual, confident self. Gone is the uncertainty.	game/story scripts/ends.rpy	80	"[what]"
zygmuntLove_end_8edba7bf	z	Now, children, you've bothered the bard enough. Let's play!	game/story scripts/ends.rpy	83	z "[what]"
zygmuntLove_end_5dc5f5c4	"Girl"	Let's play hide and seek.	game/story scripts/ends.rpy	84	"Girl" "[what]"
zygmuntLove_end_02f15e91	z	Alright, hide and seek it is then.	game/story scripts/ends.rpy	85	z "[what]"
zygmuntLove_end_8731a453	"Boy"	You're it!	game/story scripts/ends.rpy	86	"Boy" "[what]"
zygmuntLove_end_ec20676e		Zygmunt plays hide and seek with the children. I see he has a lot of fun. I take some time to rest, then I join them too. Another hour passes before we realise it.	game/story scripts/ends.rpy	87	"[what]"
zygmuntLove_end_b77af205	z	It was fun, but we have to go.	game/story scripts/ends.rpy	88	z "[what]"
zygmuntLove_end_b4ac10c3	"Boy"	Nooo!	game/story scripts/ends.rpy	89	"Boy" "[what]"
zygmuntLove_end_248cf331	"Girl"	Please come play with us again!	game/story scripts/ends.rpy	90	"Girl" "[what]"
zygmuntLove_end_bff6662f	z	I will, don't worry!	game/story scripts/ends.rpy	91	z "[what]"
zygmuntLove_end_3048e241		We leave the orphanage.	game/story scripts/ends.rpy	92	"[what]"
zygmuntLove_end_95db0535		We walk back to the tavern. Zygmunt is deep in thought but at once he stops and looks at me.	game/story scripts/ends.rpy	101	"[what]"
zygmuntLove_end_87335dcc	z	I'd like to have children too, Dobrava.	game/story scripts/ends.rpy	102	z "[what]"
zygmuntLove_end_9d4e1012	d	Wha-?!	game/story scripts/ends.rpy	104	d "[what]"
zygmuntLove_end_a156f952	z	At least four. Two from us and two adopted.	game/story scripts/ends.rpy	105	z "[what]"
zygmuntLove_end_6a930013	d	But... we're adventurers, Zygmunt. Who's going to take care of the children while we adventure?	game/story scripts/ends.rpy	106	d "[what]"
zygmuntLove_end_ac6d96ac	z	We don't have to be adventurers forever.	game/story scripts/ends.rpy	107	z "[what]"
zygmuntLove_end_da90af5b	z	Please... I want to be a father more than I want to be an adventurer. I want to give children the home I never had.	game/story scripts/ends.rpy	109	z "[what]"
zygmuntLove_end_3a18e4b5	d	It's just... so sudden, Zygmunt. Please give me some time to think about it.	game/story scripts/ends.rpy	110	d "[what]"
zygmuntLove_end_1d6d14bf		I had thought about having children before... with the right person. I think I know my answer to his plea. But I need some time to come to terms with the changes my answer will bring.	game/story scripts/ends.rpy	113	"[what]"
zygmuntLove_end_8c972451		Most importantly though, we are happy and Zygmunt has found his dream too.	game/story scripts/ends.rpy	116	"[what]"
zygmuntLove_end_ff25adc4		Zygmunt's Romance End	game/story scripts/ends.rpy	118	"[what]"
bogdanLove_end_bde971ae	b	And then I took a swing at the ugly bastard's face and cut his head off!	game/story scripts/ends.rpy	135	b "[what]"
bogdanLove_end_9e696a24	d	Why do you always have to tell gruesome stories while people are trying to eat?	game/story scripts/ends.rpy	136	d "[what]"
bogdanLove_end_b8049c38	z	Uh-oh. You've made Dobrava angry.	game/story scripts/ends.rpy	138	z "[what]"
bogdanLove_end_d30455bc	b	Oh no, Dobrava, don't be angry at me. I love you.	game/story scripts/ends.rpy	140	b "[what]"
bogdanLove_end_9301d11e	d	I love you too, you dork. But why do you have to talk about killing people at the table?	game/story scripts/ends.rpy	142	d "[what]"
bogdanLove_end_5065dcc8	"Vshebora"	Because he's my son, that's why!	game/story scripts/ends.rpy	143	"Vshebora" "[what]"
bogdanLove_end_22e6311e		A tall woman takes Bogdan in a bear hug from behind. She looks beautiful, a muscular and powerful warrior.	game/story scripts/ends.rpy	145	"[what]"
bogdanLove_end_407d1783	d	You're Bogdi's mum?!	game/story scripts/ends.rpy	147	d "[what]"
bogdanLove_end_219c78ca	"Vshebora"	Yes, and you are?	game/story scripts/ends.rpy	148	"Vshebora" "[what]"
bogdanLove_end_e752f532	b	Hi, mum! That's my lover, Dobrava!	game/story scripts/ends.rpy	149	b "[what]"
bogdanLove_end_b646eb02	"Vshebora"	Your what?!	game/story scripts/ends.rpy	150	"Vshebora" "[what]"
bogdanLove_end_9abffdfd	z	We'll excuse ourselves...	game/story scripts/ends.rpy	153	z "[what]"
bogdanLove_end_4c4f97f3		Zygmunt, Andia, and Yarlomila hurry away and Bogdan's mother sits down heavily opposite us.	game/story scripts/ends.rpy	161	"[what]"
bogdanLove_end_322de493	b	My life-partner!	game/story scripts/ends.rpy	162	b "[what]"
bogdanLove_end_2b79dd3f	"Vshebora"	Not your wife?	game/story scripts/ends.rpy	164	"Vshebora" "[what]"
bogdanLove_end_15b6bb1e		But you're not married?	game/story scripts/ends.rpy	166	"[what]"
bogdanLove_end_f8af8efc	b	Ah...	game/story scripts/ends.rpy	168	b "[what]"
bogdanLove_end_0436ab0e	d	It was Bogdan's and my choice not to marry. We decided we don't need-	game/story scripts/ends.rpy	169	d "[what]"
bogdanLove_end_5c661398	"Vshebora"	To be joined in front of the gods?! Are you two crazy?! What if you die?! Your souls won't be able to find each other and join together in the afterlife!	game/story scripts/ends.rpy	170	"Vshebora" "[what]"
bogdanLove_end_a3904a89	d	I'm not exactly religious enough to believe...	game/story scripts/ends.rpy	171	d "[what]"
